s,match
http://nomisma.org/id/anemurium,http://pleiades.stoa.org/places/648557
http://nomisma.org/id/volcei,http://pleiades.stoa.org/places/442855
http://nomisma.org/id/nicopolis_ad_nestum,http://pleiades.stoa.org/places/501525
http://nomisma.org/id/balsa,http://pleiades.stoa.org/places/256013
http://nomisma.org/id/ancona,http://pleiades.stoa.org/places/413014
http://nomisma.org/id/palaeopolis,http://pleiades.stoa.org/places/638936
http://nomisma.org/id/petra_sicily,http://pleiades.stoa.org/places/462350
http://nomisma.org/id/bisaltae,http://pleiades.stoa.org/places/491547
http://nomisma.org/id/odomanti,http://pleiades.stoa.org/places/501532
http://nomisma.org/id/parrhasia,http://pleiades.stoa.org/places/570564
http://nomisma.org/id/ialysus,http://pleiades.stoa.org/places/589815
http://nomisma.org/id/cassope,http://pleiades.stoa.org/places/530922
http://nomisma.org/id/bagis,http://pleiades.stoa.org/places/609336
http://nomisma.org/id/gades,http://pleiades.stoa.org/places/256177
http://nomisma.org/id/ulia,http://pleiades.stoa.org/places/256499
http://nomisma.org/id/pherae,http://pleiades.stoa.org/places/541044
http://nomisma.org/id/ilercavonia_with_dertosa,http://pleiades.stoa.org/places/246369
http://nomisma.org/id/mylasa,http://pleiades.stoa.org/places/599809
http://nomisma.org/id/scyros,http://pleiades.stoa.org/places/541108
http://nomisma.org/id/lastigi,http://pleiades.stoa.org/places/256260
http://nomisma.org/id/hydisus,http://pleiades.stoa.org/places/599653
http://nomisma.org/id/paestum,http://pleiades.stoa.org/places/442733
http://nomisma.org/id/tityassus,http://pleiades.stoa.org/places/639146
http://nomisma.org/id/metapontum,http://pleiades.stoa.org/places/442658
http://nomisma.org/id/caenicenses,http://pleiades.stoa.org/places/151766
http://nomisma.org/id/basti,http://pleiades.stoa.org/places/265823
http://nomisma.org/id/heliopolis,http://pleiades.stoa.org/places/678179
http://nomisma.org/id/heraclea_lucaniae,http://pleiades.stoa.org/places/452333
http://nomisma.org/id/agathopolis,http://pleiades.stoa.org/places/216721
http://nomisma.org/id/corycus,http://pleiades.stoa.org/places/648612
http://nomisma.org/id/creteia,http://pleiades.stoa.org/places/844991
http://nomisma.org/id/bentian,http://pleiades.stoa.org/places/252940
http://nomisma.org/id/bursa,http://pleiades.stoa.org/places/511384
http://nomisma.org/id/susa,http://pleiades.stoa.org/places/912936
http://nomisma.org/id/kueliokos,http://pleiades.stoa.org/places/252958
http://nomisma.org/id/etenna,http://pleiades.stoa.org/places/638832
http://nomisma.org/id/birytis,http://pleiades.stoa.org/places/550486
http://nomisma.org/id/coela,http://pleiades.stoa.org/places/501471
http://nomisma.org/id/osca,http://pleiades.stoa.org/places/246539
http://nomisma.org/id/capsa,http://pleiades.stoa.org/places/494578
http://nomisma.org/id/nicopolis_ad_lycum,http://pleiades.stoa.org/places/857248
http://nomisma.org/id/myriandrus,http://pleiades.stoa.org/places/658541
http://nomisma.org/id/vibo_valentia,http://pleiades.stoa.org/places/452337
http://nomisma.org/id/mirtiles,http://pleiades.stoa.org/places/256234
http://nomisma.org/id/ercavica,http://pleiades.stoa.org/places/246384
http://nomisma.org/id/numantia,http://pleiades.stoa.org/places/246523
http://nomisma.org/id/parium,http://pleiades.stoa.org/places/511354
http://nomisma.org/id/selinus_cilicia,http://pleiades.stoa.org/places/550874
http://nomisma.org/id/paphus,http://pleiades.stoa.org/places/707586
http://nomisma.org/id/otrus,http://pleiades.stoa.org/places/609489
http://nomisma.org/id/sisapo,http://pleiades.stoa.org/places/266043
http://nomisma.org/id/medeon,http://pleiades.stoa.org/places/530998
http://nomisma.org/id/antiocheia_ad_hippum,http://pleiades.stoa.org/places/678185
http://nomisma.org/id/sinope,http://pleiades.stoa.org/places/857321
http://nomisma.org/id/nacrasa,http://pleiades.stoa.org/places/550767
http://nomisma.org/id/abra,http://pleiades.stoa.org/places/265764
http://nomisma.org/id/lauro,http://pleiades.stoa.org/places/246463
http://nomisma.org/id/antiocheia_ad_maeandrum,http://pleiades.stoa.org/places/638748
http://nomisma.org/id/priene,http://pleiades.stoa.org/places/599905
http://nomisma.org/id/ephesus,http://pleiades.stoa.org/places/599612
http://nomisma.org/id/salviana,http://pleiades.stoa.org/places/311138
http://nomisma.org/id/soli_cyprus,http://pleiades.stoa.org/places/707624
http://nomisma.org/id/gortys-achaean_league,http://pleiades.stoa.org/places/570267
http://nomisma.org/id/amantia,http://pleiades.stoa.org/places/481715
http://nomisma.org/id/cranii,http://pleiades.stoa.org/places/530962
http://nomisma.org/id/scarpheia,http://pleiades.stoa.org/places/541103
http://nomisma.org/id/tiberias,http://pleiades.stoa.org/places/678431
http://nomisma.org/id/halus,http://pleiades.stoa.org/places/540804
http://nomisma.org/id/suessa_aurunca,http://pleiades.stoa.org/places/433132
http://nomisma.org/id/heracleia_pontica,http://pleiades.stoa.org/places/844944
http://nomisma.org/id/hypana-achaean_league,http://pleiades.stoa.org/places/570301
http://nomisma.org/id/paros,http://pleiades.stoa.org/places/599867
http://nomisma.org/id/piacus,http://pleiades.stoa.org/places/465976
http://nomisma.org/id/aenai,http://pleiades.stoa.org/places/589677
http://nomisma.org/id/sciathus,http://pleiades.stoa.org/places/541104
http://nomisma.org/id/camarata,http://pleiades.stoa.org/places/285422
http://nomisma.org/id/olontigi,http://pleiades.stoa.org/places/256339
http://nomisma.org/id/citium,http://pleiades.stoa.org/places/707534
http://nomisma.org/id/onoba,http://pleiades.stoa.org/places/256346
http://nomisma.org/id/istakhr,http://pleiades.stoa.org/places/922662
http://nomisma.org/id/latus,http://pleiades.stoa.org/places/589899
http://nomisma.org/id/haliartus,http://pleiades.stoa.org/places/540801
http://nomisma.org/id/parlais,http://pleiades.stoa.org/places/639039
http://nomisma.org/id/segobriga,http://pleiades.stoa.org/places/266036
http://nomisma.org/id/camarina,http://pleiades.stoa.org/places/462126
http://nomisma.org/id/solus,http://pleiades.stoa.org/places/462497
http://nomisma.org/id/iolla,http://pleiades.stoa.org/places/554240
http://nomisma.org/id/apollonia_pontica,http://pleiades.stoa.org/places/216706
http://nomisma.org/id/agrippia-caesarea_phanagoria,http://pleiades.stoa.org/places/854724
http://nomisma.org/id/sebastopolis_caria,http://pleiades.stoa.org/places/639096
http://nomisma.org/id/laelia,http://pleiades.stoa.org/places/256254
http://nomisma.org/id/ancyra,http://pleiades.stoa.org/places/619103
http://nomisma.org/id/perinthus,http://pleiades.stoa.org/places/511357
http://nomisma.org/id/londinium,http://pleiades.stoa.org/places/79574
http://nomisma.org/id/olympia,http://pleiades.stoa.org/places/570531
http://nomisma.org/id/accilaeum,http://pleiades.stoa.org/places/614583
http://nomisma.org/id/alea,http://pleiades.stoa.org/places/570062
http://nomisma.org/id/naxos,http://pleiades.stoa.org/places/599821
http://nomisma.org/id/atella,http://pleiades.stoa.org/places/432705
http://nomisma.org/id/ikalesken,http://pleiades.stoa.org/places/265932
http://nomisma.org/id/phlius,http://pleiades.stoa.org/places/570602
http://nomisma.org/id/alopeconnesus,http://pleiades.stoa.org/places/507364
http://nomisma.org/id/achaeum,http://pleiades.stoa.org/places/550398
http://nomisma.org/id/memphis,http://pleiades.stoa.org/places/736963
http://nomisma.org/id/adranum,http://pleiades.stoa.org/places/462074
http://nomisma.org/id/cypsela,http://pleiades.stoa.org/places/501489
http://nomisma.org/id/scodra,http://pleiades.stoa.org/places/481986
http://nomisma.org/id/patrae,http://pleiades.stoa.org/places/570567
http://nomisma.org/id/sestus,http://pleiades.stoa.org/places/501609
http://nomisma.org/id/tlos,http://pleiades.stoa.org/places/639147
http://nomisma.org/id/ventipo,http://pleiades.stoa.org/places/256511
http://nomisma.org/id/megara_hyblaea,http://pleiades.stoa.org/places/462307
http://nomisma.org/id/locri_epizephyrii,http://pleiades.stoa.org/places/452369
http://nomisma.org/id/pednelissus,http://pleiades.stoa.org/places/639046
http://nomisma.org/id/ilurco,http://pleiades.stoa.org/places/265930
http://nomisma.org/id/damastium,http://pleiades.stoa.org/places/483974
http://nomisma.org/id/attaleia_lydia,http://pleiades.stoa.org/places/550472
http://nomisma.org/id/corydalla,http://pleiades.stoa.org/places/638937
http://nomisma.org/id/cerasus,http://pleiades.stoa.org/places/857185
http://nomisma.org/id/heracleia_sintica,http://pleiades.stoa.org/places/491616
http://nomisma.org/id/hatria,http://pleiades.stoa.org/places/413163
http://nomisma.org/id/seleuceia_sidera,http://pleiades.stoa.org/places/639098
http://nomisma.org/id/tauromenium,http://pleiades.stoa.org/places/462506
http://nomisma.org/id/cirrha,http://pleiades.stoa.org/places/540868
http://nomisma.org/id/biannos,http://pleiades.stoa.org/places/589730
http://nomisma.org/id/carbula,http://pleiades.stoa.org/places/256056
http://nomisma.org/id/pelinna,http://pleiades.stoa.org/places/541020
http://nomisma.org/id/therma,http://pleiades.stoa.org/places/491740
http://nomisma.org/id/sidyma,http://pleiades.stoa.org/places/639108
http://nomisma.org/id/nuceria,http://pleiades.stoa.org/places/432985
http://nomisma.org/id/cossura,http://pleiades.stoa.org/places/462167
http://nomisma.org/id/iantinum,http://pleiades.stoa.org/places/109059
http://nomisma.org/id/argilos,http://pleiades.stoa.org/places/501358/
http://nomisma.org/id/rhithymna,http://pleiades.stoa.org/places/590028
http://nomisma.org/id/magydus,http://pleiades.stoa.org/places/638980
http://nomisma.org/id/italica,http://pleiades.stoa.org/places/256231
http://nomisma.org/id/gordus_julia,http://pleiades.stoa.org/places/550601
http://nomisma.org/id/sirmium,http://pleiades.stoa.org/places/207447
http://nomisma.org/id/termessus_major,http://pleiades.stoa.org/places/639139
http://nomisma.org/id/okalakom,http://pleiades.stoa.org/places/252971
http://nomisma.org/id/odessus,http://pleiades.stoa.org/places/216904
http://nomisma.org/id/gambrium,http://pleiades.stoa.org/places/550542
http://nomisma.org/id/longane,http://pleiades.stoa.org/places/462287
http://nomisma.org/id/caystriani,http://pleiades.stoa.org/places/550632
http://nomisma.org/id/cierium,http://pleiades.stoa.org/places/540867
http://nomisma.org/id/thronium,http://pleiades.stoa.org/places/541147
http://nomisma.org/id/erythrae,http://pleiades.stoa.org/places/550535
http://nomisma.org/id/gela,http://pleiades.stoa.org/places/462214
http://nomisma.org/id/iulia,http://pleiades.stoa.org/places/609415
http://nomisma.org/id/scylletium,http://pleiades.stoa.org/places/452439
http://nomisma.org/id/bora,http://pleiades.stoa.org/places/265829
http://nomisma.org/id/plataea,http://pleiades.stoa.org/places/541063
http://nomisma.org/id/neapolis_macedon,http://pleiades.stoa.org/places/501523
http://nomisma.org/id/laranda,http://pleiades.stoa.org/places/648693
http://nomisma.org/id/phytia_acarnania,http://pleiades.stoa.org/places/541059
http://nomisma.org/id/gergis,http://pleiades.stoa.org/places/550547
http://nomisma.org/id/ace_ptolemais,http://pleiades.stoa.org/places/678010
http://nomisma.org/id/echinus,http://pleiades.stoa.org/places/530853
http://nomisma.org/id/selge,http://pleiades.stoa.org/places/639100
http://nomisma.org/id/eretria,http://pleiades.stoa.org/places/579925
http://nomisma.org/id/atarneus,http://pleiades.stoa.org/places/550469
http://nomisma.org/id/seleuceia_pieria,http://pleiades.stoa.org/places/658483
http://nomisma.org/id/minoa,http://pleiades.stoa.org/places/599800
http://nomisma.org/id/bithynium,http://pleiades.stoa.org/places/844879
http://nomisma.org/id/thasos,http://pleiades.stoa.org/places/501634
http://nomisma.org/id/barium,http://pleiades.stoa.org/places/442500
http://nomisma.org/id/chaeroneia,http://pleiades.stoa.org/places/540701
http://nomisma.org/id/calchedon,http://pleiades.stoa.org/places/520988
http://nomisma.org/id/lilaea,http://pleiades.stoa.org/places/540915
http://nomisma.org/id/thaena,http://pleiades.stoa.org/places/324825
http://nomisma.org/id/bruzus,http://pleiades.stoa.org/places/609345
http://nomisma.org/id/abacaenum,http://pleiades.stoa.org/places/462062
http://nomisma.org/id/orchomenus_boeotia,http://pleiades.stoa.org/places/540987
http://nomisma.org/id/cimolos,http://pleiades.stoa.org/places/589867
http://nomisma.org/id/sesamus,http://pleiades.stoa.org/places/844856
http://nomisma.org/id/aptera,http://pleiades.stoa.org/places/589704
http://nomisma.org/id/oeniadae,http://pleiades.stoa.org/places/531016
http://nomisma.org/id/aninetus,http://pleiades.stoa.org/places/599493
http://nomisma.org/id/anticyra,http://pleiades.stoa.org/places/540642
http://nomisma.org/id/balbura,http://pleiades.stoa.org/places/638789
http://nomisma.org/id/nicosia,http://pleiades.stoa.org/places/707558
http://nomisma.org/id/rhizon,http://pleiades.stoa.org/places/197471
http://nomisma.org/id/bactra,http://pleiades.stoa.org/places/961886
http://nomisma.org/id/nineveh,http://pleiades.stoa.org/places/874621
http://nomisma.org/id/herbessus,http://pleiades.stoa.org/places/462239
http://nomisma.org/id/seleuceia_isauriae,http://pleiades.stoa.org/places/648771
http://nomisma.org/id/aezanis,http://pleiades.stoa.org/places/609292
http://nomisma.org/id/trajanopolis_thrace,http://pleiades.stoa.org/places/501649
http://nomisma.org/id/pautalia,http://pleiades.stoa.org/places/481949
http://nomisma.org/id/oea,http://pleiades.stoa.org/places/344456
http://nomisma.org/id/adraa,http://pleiades.stoa.org/places/678002
http://nomisma.org/id/pisa,http://pleiades.stoa.org/places/570612
http://nomisma.org/id/peirasiae,http://pleiades.stoa.org/places/540674
http://nomisma.org/id/mediolanum,http://pleiades.stoa.org/places/383706
http://nomisma.org/id/caesareia_panias,http://pleiades.stoa.org/places/678324
http://nomisma.org/id/amphaxitis,http://pleiades.stoa.org/places/491520
http://nomisma.org/id/pale,http://pleiades.stoa.org/places/531036
http://nomisma.org/id/allaria,http://pleiades.stoa.org/places/589679
http://nomisma.org/id/megalopolis,http://pleiades.stoa.org/places/570467
http://nomisma.org/id/tarsus,http://pleiades.stoa.org/places/648789
http://nomisma.org/id/abonuteichos,http://pleiades.stoa.org/places/844847
http://nomisma.org/id/phaselis,http://pleiades.stoa.org/places/639051
http://nomisma.org/id/baitolo,http://pleiades.stoa.org/places/246220
http://nomisma.org/id/lystra,http://pleiades.stoa.org/places/648699
http://nomisma.org/id/colophon,http://pleiades.stoa.org/places/599578
http://nomisma.org/id/euromus,http://pleiades.stoa.org/places/599616
http://nomisma.org/id/sillyum,http://pleiades.stoa.org/places/639109
http://nomisma.org/id/selymbria,http://pleiades.stoa.org/places/511414
http://nomisma.org/id/eresus,http://pleiades.stoa.org/places/550533
http://nomisma.org/id/lycoa-achaean_league,http://pleiades.stoa.org/places/570442
http://nomisma.org/id/hadrianopolis_thrace,http://pleiades.stoa.org/places/501428
http://nomisma.org/id/corduba,http://pleiades.stoa.org/places/256128
http://nomisma.org/id/colonia_claudia_ara_agrippinensium,http://pleiades.stoa.org/places/108751
http://nomisma.org/id/lindus,http://pleiades.stoa.org/places/589913
http://nomisma.org/id/palmyra,http://pleiades.stoa.org/places/668331
http://nomisma.org/id/laodiceia_combusta,http://pleiades.stoa.org/places/619197
http://nomisma.org/id/persia,http://pleiades.stoa.org/places/550867
http://nomisma.org/id/neapolis_ad_harpasum,http://pleiades.stoa.org/places/599823
http://nomisma.org/id/synaus,http://pleiades.stoa.org/places/609537
http://nomisma.org/id/sebaste_syria,http://pleiades.stoa.org/places/678370
http://nomisma.org/id/gerasa,http://pleiades.stoa.org/places/678158
http://nomisma.org/id/gentinus,http://pleiades.stoa.org/places/550546
http://nomisma.org/id/abbaetae-mysi,http://pleiades.stoa.org/places/609481
http://nomisma.org/id/hermione,http://pleiades.stoa.org/places/570292
http://nomisma.org/id/attaleia,http://pleiades.stoa.org/places/638778
http://nomisma.org/id/caesareia_samaria,http://pleiades.stoa.org/places/678401
http://nomisma.org/id/neretum,http://pleiades.stoa.org/places/442688
http://nomisma.org/id/methone_macedon,http://pleiades.stoa.org/places/491663
http://nomisma.org/id/assus,http://pleiades.stoa.org/places/550463
http://nomisma.org/id/myndus,http://pleiades.stoa.org/places/599811
http://nomisma.org/id/abydus,http://pleiades.stoa.org/places/501325
http://nomisma.org/id/arse,http://pleiades.stoa.org/places/266021
http://nomisma.org/id/ruscino,http://pleiades.stoa.org/places/246348
http://nomisma.org/id/chios,http://pleiades.stoa.org/places/550496
http://nomisma.org/id/idalium,http://pleiades.stoa.org/places/707519
http://nomisma.org/id/elyrus,http://pleiades.stoa.org/places/589775
http://nomisma.org/id/teate,http://pleiades.stoa.org/places/413333
http://nomisma.org/id/tenea,http://pleiades.stoa.org/places/570711
http://nomisma.org/id/lalassis,http://pleiades.stoa.org/places/648688
http://nomisma.org/id/pallantium,http://pleiades.stoa.org/places/570548
http://nomisma.org/id/alexandria_on_the_caucasus,http://pleiades.stoa.org/places/59668
http://nomisma.org/id/aenianes,http://pleiades.stoa.org/places/540611
http://nomisma.org/id/gonnus,http://pleiades.stoa.org/places/540793
http://nomisma.org/id/saitta,http://pleiades.stoa.org/places/609517
http://nomisma.org/id/ascalon,http://pleiades.stoa.org/places/687839
http://nomisma.org/id/romula,http://pleiades.stoa.org/places/256210
http://nomisma.org/id/rhosus,http://pleiades.stoa.org/places/658585
http://nomisma.org/id/olus,http://pleiades.stoa.org/places/589959
http://nomisma.org/id/arekorata,http://pleiades.stoa.org/places/252930
http://nomisma.org/id/casae,http://pleiades.stoa.org/places/638904
http://nomisma.org/id/callatis,http://pleiades.stoa.org/places/216744
http://nomisma.org/id/malla,http://pleiades.stoa.org/places/589921
http://nomisma.org/id/raphanea,http://pleiades.stoa.org/places/668350
http://nomisma.org/id/titum,http://pleiades.stoa.org/places/252993
http://nomisma.org/id/synnada,http://pleiades.stoa.org/places/609538
http://nomisma.org/id/magnesia_ad_sipylum,http://pleiades.stoa.org/places/550706
http://nomisma.org/id/alyzia,http://pleiades.stoa.org/places/530793
http://nomisma.org/id/colbasa,http://pleiades.stoa.org/places/638929
http://nomisma.org/id/acci,http://pleiades.stoa.org/places/265765
http://nomisma.org/id/adramyteum,http://pleiades.stoa.org/places/550403
http://nomisma.org/id/poimanenum,http://pleiades.stoa.org/places/511368
http://nomisma.org/id/orippo,http://pleiades.stoa.org/places/256343
http://nomisma.org/id/petra_arabia,http://pleiades.stoa.org/places/697725
http://nomisma.org/id/maroneia,http://pleiades.stoa.org/places/501507
http://nomisma.org/id/velia,http://pleiades.stoa.org/places/383811
http://nomisma.org/id/euchaitis,http://pleiades.stoa.org/places/857120
http://nomisma.org/id/alexandreia_troas,http://pleiades.stoa.org/places/550434
http://nomisma.org/id/neandria,http://pleiades.stoa.org/places/550772
http://nomisma.org/id/cidramus,http://pleiades.stoa.org/places/638919
http://nomisma.org/id/carne,http://pleiades.stoa.org/places/668223
http://nomisma.org/id/carmo,http://pleiades.stoa.org/places/256058
http://nomisma.org/id/pimolisa,http://pleiades.stoa.org/places/845039
http://nomisma.org/id/lilybaeum,http://pleiades.stoa.org/places/462281
http://nomisma.org/id/caunus,http://pleiades.stoa.org/places/638796
http://nomisma.org/id/adana,http://pleiades.stoa.org/places/648548
http://nomisma.org/id/cales,http://pleiades.stoa.org/places/432739
http://nomisma.org/id/doliche,http://pleiades.stoa.org/places/658455
http://nomisma.org/id/clunia,http://pleiades.stoa.org/places/246345
http://nomisma.org/id/codrula,http://pleiades.stoa.org/places/638928
http://nomisma.org/id/tiberiopolis,http://pleiades.stoa.org/places/609557
http://nomisma.org/id/phaloria,http://pleiades.stoa.org/places/541038
http://nomisma.org/id/charax_spasinou,http://pleiades.stoa.org/places/912872
http://nomisma.org/id/eucarpeia,http://pleiades.stoa.org/places/609378
http://nomisma.org/id/euhesperides,http://pleiades.stoa.org/places/373786
http://nomisma.org/id/carrhae,http://pleiades.stoa.org/places/658427
http://nomisma.org/id/gaulos,http://pleiades.stoa.org/places/462212
http://nomisma.org/id/siphnos,http://pleiades.stoa.org/places/590048
http://nomisma.org/id/eryx,http://pleiades.stoa.org/places/462201
http://nomisma.org/id/cnidus,http://pleiades.stoa.org/places/599575
http://nomisma.org/id/pagae,http://pleiades.stoa.org/places/570543
http://nomisma.org/id/corcyra_corcyra,http://pleiades.stoa.org/places/530834
http://nomisma.org/id/neocaesareia,http://pleiades.stoa.org/places/857177
http://nomisma.org/id/elaea,http://pleiades.stoa.org/places/550523
http://nomisma.org/id/consentia,http://pleiades.stoa.org/places/570182
http://nomisma.org/id/pyrrha,http://pleiades.stoa.org/places/550851
http://nomisma.org/id/iaetia,http://pleiades.stoa.org/places/462258
http://nomisma.org/id/demetrias_syria,http://pleiades.stoa.org/places/682541
http://nomisma.org/id/luceria,http://pleiades.stoa.org/places/442640
http://nomisma.org/id/hipponium,http://pleiades.stoa.org/places/452337
http://nomisma.org/id/priapus,http://pleiades.stoa.org/places/511375
http://nomisma.org/id/osset,http://pleiades.stoa.org/places/256344
http://nomisma.org/id/cythnos,http://pleiades.stoa.org/places/570402
http://nomisma.org/id/gythium,http://pleiades.stoa.org/places/570268
http://nomisma.org/id/laodiceia_pontus,http://pleiades.stoa.org/places/857208
http://nomisma.org/id/lyrbe,http://pleiades.stoa.org/places/638970
http://nomisma.org/id/helice,http://pleiades.stoa.org/places/570281
http://nomisma.org/id/teos,http://pleiades.stoa.org/places/550913
http://nomisma.org/id/irenopolis,http://pleiades.stoa.org/places/658458
http://nomisma.org/id/phacium,http://pleiades.stoa.org/places/543837
http://nomisma.org/id/comama,http://pleiades.stoa.org/places/638812
http://nomisma.org/id/megiste,http://pleiades.stoa.org/places/638988
http://nomisma.org/id/tingis,http://pleiades.stoa.org/places/275736
http://nomisma.org/id/mesma,http://pleiades.stoa.org/places/452375
http://nomisma.org/id/apollonia_ad_rhyndacum,http://pleiades.stoa.org/places/511151
http://nomisma.org/id/nicopolis_ad_istrum,http://pleiades.stoa.org/places/216895
http://nomisma.org/id/polyrhenium,http://pleiades.stoa.org/places/590003
http://nomisma.org/id/acrasus,http://pleiades.stoa.org/places/554181
http://nomisma.org/id/antiocheia_ad_pyramum,http://pleiades.stoa.org/places/648702
http://nomisma.org/id/tyndaris,http://pleiades.stoa.org/places/462527
http://nomisma.org/id/zancle,http://pleiades.stoa.org/places/462538
http://nomisma.org/id/rhesaena,http://pleiades.stoa.org/places/874662
http://nomisma.org/id/heracleia_trachinia,http://pleiades.stoa.org/places/541157
http://nomisma.org/id/nysa,http://pleiades.stoa.org/places/599832
http://nomisma.org/id/stratoniceia_hadrianpolis,http://pleiades.stoa.org/places/550898
http://nomisma.org/id/heraea,http://pleiades.stoa.org/places/570287
http://nomisma.org/id/thapsus,http://pleiades.stoa.org/places/324827
http://nomisma.org/id/mallus,http://pleiades.stoa.org/places/648702
http://nomisma.org/id/himera,http://pleiades.stoa.org/places/462244
http://nomisma.org/id/oenoanda,http://pleiades.stoa.org/places/639013
http://nomisma.org/id/barata,http://pleiades.stoa.org/places/648582
http://nomisma.org/id/psophis,http://pleiades.stoa.org/places/570638
http://nomisma.org/id/nicopolis_judea,http://pleiades.stoa.org/places/687891
http://nomisma.org/id/mycalessus,http://pleiades.stoa.org/places/540953
http://nomisma.org/id/astacus_acarnania,http://pleiades.stoa.org/places/530815
http://nomisma.org/id/segeda,http://pleiades.stoa.org/places/246634
http://nomisma.org/id/salona,http://pleiades.stoa.org/places/197488
http://nomisma.org/id/carallia,http://pleiades.stoa.org/places/638898
http://nomisma.org/id/gaba,http://pleiades.stoa.org/places/678138
http://nomisma.org/id/gracurris,http://pleiades.stoa.org/places/246435
http://nomisma.org/id/metropolis_acarnania,http://pleiades.stoa.org/places/531001
http://nomisma.org/id/sybrita,http://pleiades.stoa.org/places/590063
http://nomisma.org/id/anopolis,http://pleiades.stoa.org/places/589694
http://nomisma.org/id/istrus,http://pleiades.stoa.org/places/216839
http://nomisma.org/id/aegae_aeolis,http://pleiades.stoa.org/places/550404
http://nomisma.org/id/asculum,http://pleiades.stoa.org/places/413036
http://nomisma.org/id/malienses_lamia,http://pleiades.stoa.org/places/540902
http://nomisma.org/id/acrae,http://pleiades.stoa.org/places/462068
http://nomisma.org/id/emporiae,http://pleiades.stoa.org/places/246382
http://nomisma.org/id/pandosia_epirus,http://pleiades.stoa.org/places/531039
http://nomisma.org/id/nisyros,http://pleiades.stoa.org/places/599829
http://nomisma.org/id/gadara,http://pleiades.stoa.org/places/678142
http://nomisma.org/id/enna,http://pleiades.stoa.org/places/462236
http://nomisma.org/id/crithote,http://pleiades.stoa.org/places/501485
http://nomisma.org/id/capitolias,http://pleiades.stoa.org/places/678224
http://nomisma.org/id/germe,http://pleiades.stoa.org/places/550577
http://nomisma.org/id/bulla_regia,http://pleiades.stoa.org/places/314912
http://nomisma.org/id/amorium,http://pleiades.stoa.org/places/609302
http://nomisma.org/id/beroea_syria,http://pleiades.stoa.org/places/658409
http://nomisma.org/id/thera,http://pleiades.stoa.org/places/599971
http://nomisma.org/id/rhodiapolis,http://pleiades.stoa.org/places/639078
http://nomisma.org/id/tanagra,http://pleiades.stoa.org/places/580114
http://nomisma.org/id/centuripae,http://pleiades.stoa.org/places/462153
http://nomisma.org/id/idyma,http://pleiades.stoa.org/places/599666
http://nomisma.org/id/arsakoson,http://pleiades.stoa.org/places/252933
http://nomisma.org/id/esbus,http://pleiades.stoa.org/places/697662
http://nomisma.org/id/clannudda,http://pleiades.stoa.org/places/614704
http://nomisma.org/id/lysimachia,http://pleiades.stoa.org/places/501458
http://nomisma.org/id/appia,http://pleiades.stoa.org/places/609314
http://nomisma.org/id/cassandreia,http://pleiades.stoa.org/places/491701
http://nomisma.org/id/sidon,http://pleiades.stoa.org/places/678393
http://nomisma.org/id/nagidus,http://pleiades.stoa.org/places/648717
http://nomisma.org/id/cebren,http://pleiades.stoa.org/places/550633
http://nomisma.org/id/graxa,http://pleiades.stoa.org/places/446246
http://nomisma.org/id/dium_macedon,http://pleiades.stoa.org/places/491572
http://nomisma.org/id/derbe,http://pleiades.stoa.org/places/648621
http://nomisma.org/id/arelate,http://pleiades.stoa.org/places/148217
http://nomisma.org/id/poseidium,http://pleiades.stoa.org/places/590010
http://nomisma.org/id/boeone,http://pleiades.stoa.org/places/554206
http://nomisma.org/id/gortyna,http://pleiades.stoa.org/places/589796
http://nomisma.org/id/gabala,http://pleiades.stoa.org/places/668250
http://nomisma.org/id/harpagion,http://pleiades.stoa.org/places/511264
http://nomisma.org/id/phygela,http://pleiades.stoa.org/places/599887
http://nomisma.org/id/carnuntum,http://pleiades.stoa.org/places/128376
http://nomisma.org/id/naulochus,http://pleiades.stoa.org/places/599818
http://nomisma.org/id/istanbul,http://pleiades.stoa.org/places/77402394
http://nomisma.org/id/nisibin,http://pleiades.stoa.org/places/874623
http://nomisma.org/id/ausesken,http://pleiades.stoa.org/places/252935
http://nomisma.org/id/baria,http://pleiades.stoa.org/places/265820
http://nomisma.org/id/kolounioku,http://pleiades.stoa.org/places/252957
http://nomisma.org/id/callipolis,http://pleiades.stoa.org/places/599682
http://nomisma.org/id/lydae,http://pleiades.stoa.org/places/599575
http://nomisma.org/id/volubilis,http://pleiades.stoa.org/places/275740
http://nomisma.org/id/elis_elis,http://pleiades.stoa.org/places/570220
http://nomisma.org/id/frentrum,http://pleiades.stoa.org/places/438743
http://nomisma.org/id/arcadia_crete,http://pleiades.stoa.org/places/589710
http://nomisma.org/id/amorgos_amorgos,http://pleiades.stoa.org/places/599484
http://nomisma.org/id/ceos_ceos,http://pleiades.stoa.org/places/570348
http://nomisma.org/id/opus,http://pleiades.stoa.org/places/540986
http://nomisma.org/id/alba,http://pleiades.stoa.org/places/265763
http://nomisma.org/id/beuibon,http://pleiades.stoa.org/places/236635
http://nomisma.org/id/celtitan,http://pleiades.stoa.org/places/256089
http://nomisma.org/id/cilbe,http://pleiades.stoa.org/places/256105
http://nomisma.org/id/detumo_sisipo,http://pleiades.stoa.org/places/256149
http://nomisma.org/id/labini,http://pleiades.stoa.org/places/265946
http://nomisma.org/id/longostaletes,http://pleiades.stoa.org/places/148118
http://nomisma.org/id/olkairun,http://pleiades.stoa.org/places/252972
